clip_cosine,current_arousal,current_emotion,current_valence,dhash_distance,duplicate_bucket,evidence_level,neighbor_count,public_description,public_member,public_request_id,salient_attributes,same_quadrant,sample_id,sources,target_arousal,target_emotion,target_valence,topk_majority_count,transition
0.918977,High,alarmed,Negative,99,,style_prior_only,10,,"Baroque/0102030_SalvatorRosa-SeatedFemaleNude,inSolitude.jpg",Baroque_request-4488,"composition,color",False,track2_0364,public_duplicate,Low,calm,Positive,6,alarmed->calm
0.926767,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageBTyRcOosCOORcVBDuoWtKtML.jpeg,China_images_request-2144,"composition,color",True,track2_0365,public_duplicate,Low,calm,Positive,10,calm->calm
0.811988,High,excited,Positive,99,,style_prior_only,10,,Naïve Art (Primitivism)/0140850_LudwigBemelmans-Illustrationfor'TheHighWorld'.jpg,Naïve Art (Primitivism)_request-1878,"composition,color",True,track2_0366,public_duplicate,High,happy,Positive,2,excited->happy
0.843281,Low,content,Positive,99,,style_prior_only,10,,Ink and wash painting/0013349_TangYin-人物故事图.jpg,Ink and wash painting_request-28,"composition,color",True,track2_0367,public_duplicate,Low,content,Positive,1,content->content
0.940168,Low,calm,Positive,26,style_neighbor_review,same_series_style,11,,China_images/GetImageJkYyvErKWmcArMNsSpPJVHhG.jpeg,China_images_request-3014,"composition,color",True,track2_0368,public_duplicate,Low,content,Positive,3,calm->content
0.913616,High,annoyed,Negative,99,,style_prior_only,10,,Ukiyo-e/4268_1175513.jpg,Ukiyo-e_request-1092,"composition,color",False,track2_0369,public_duplicate,Low,calm,Positive,8,annoyed->calm
0.854985,Low,content,Positive,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0174640_CornelisCort-AllegoryoftheArts.jpg,Mannerism (Late Renaissance)_request-2143,"composition,color",False,track2_0370,public_duplicate,High,excited,Positive,2,content->excited
0.944457,Low,calm,Positive,20,style_neighbor_review,same_series_style,11,,China_images/GetImagesASRUkpgMZgrPjgvyCUfRZlC.jpeg,China_images_request-4017,"composition,color",True,track2_0371,public_duplicate,Low,calm,Positive,10,calm->calm
0.937508,High,aroused,Positive,99,,style_prior_only,10,,Ukiyo-e/7992_1176593.jpg,Ukiyo-e_request-1111,"composition,color",True,track2_0372,public_duplicate,High,excited,Positive,3,aroused->excited
0.940811,Low,calm,Positive,26,style_neighbor_review,same_series_style,11,,China_images/FS-6694_04.jpg,China_images_request-715,"composition,color",True,track2_0373,public_duplicate,Low,calm,Positive,10,calm->calm
0.936525,Low,content,Positive,99,,same_series_style,10,,Ukiyo-e/88956_428052.jpg,Ukiyo-e_request-1466,"composition,color",True,track2_0374,public_duplicate,Low,calm,Positive,9,content->calm
0.877795,Low,calm,Positive,99,,style_prior_only,10,,Surrealism/0100734_AndreMasson-CaribbeanLandscape.jpg,Surrealism_request-2700,"composition,color",False,track2_0375,public_duplicate,High,excited,Positive,4,calm->excited
0.903947,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/91361_458016.jpg,Ukiyo-e_request-1549,"composition,color",True,track2_0376,public_duplicate,Low,calm,Positive,7,content->calm
0.895614,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/92081_462390.jpg,Ukiyo-e_request-1561,"composition,color",True,track2_0377,public_duplicate,Low,content,Positive,2,content->content
0.890055,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0108512_AlbrechtAdam-BattleofOstrovno1812.jpg,Romanticism_request-9414,"composition,color",False,track2_0378,public_duplicate,Low,sad,Negative,2,alarmed->sad
0.880562,Low,content,Positive,99,,style_prior_only,10,,Art Informel/0113283_AntoniTapies-Angleettaches.jpg,Art Informel_request-961,"composition,color",False,track2_0379,public_duplicate,High,frustrated,Negative,3,content->frustrated
0.935641,High,alarmed,Negative,99,,same_series_style,10,,Ukiyo-e/110607_596291.jpg,Ukiyo-e_request-1636,"composition,color",False,track2_0380,public_duplicate,Low,calm,Positive,7,alarmed->calm
0.905984,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/79557_434322.jpg,Ukiyo-e_request-1427,"composition,color",True,track2_0381,public_duplicate,Low,calm,Positive,8,content->calm
0.950433,Low,content,Positive,28,same_work_or_series_review,same_series_style,12,,Abstract Expressionism/0055658_MarkRothko-Untitled.jpg,Abstract Expressionism_request-1048,"composition,color",False,track2_0382,public_duplicate,High,excited,Positive,7,content->excited
0.840865,Low,calm,Positive,99,,style_prior_only,10,,Academicism/0037378_William-AdolpheBouguereau-Studyoffacesaftertheantique.jpg,Academicism_request-684,"composition,color",True,track2_0383,public_duplicate,Low,calm,Positive,8,calm->calm
0.892534,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImagesTEbRqHzqkRvjBZpdcvTDRJP.jpeg,China_images_request-4114,"composition,color",True,track2_0384,public_duplicate,Low,calm,Positive,10,calm->calm
0.880785,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImagesWEpGOoUOsHoZayfEuKPZyFU.jpeg,China_images_request-4130,"composition,color",True,track2_0385,public_duplicate,Low,calm,Positive,8,calm->calm
0.871464,Low,calm,Positive,99,,style_prior_only,10,,Rococo/0111707_Charles-AndrevanLoo(CarlevanLoo)-StandingMan.jpg,Rococo_request-2296,"composition,color",True,track2_0386,public_duplicate,Low,calm,Positive,10,calm->calm
0.951365,Low,calm,Positive,34,strong_neighbor_ge095,same_series_style,12,"The image depicts a traditional landscape painting with jagged mountains, flowing streams, and sparse trees. The scene exudes tranquility, rendered in soft hues, capturing the serene essence of nature within a vertical composition.",China_images/FS-5847_02.jpg,China_images_request-208,"composition,color",True,track2_0387,public_duplicate,Low,calm,Positive,12,calm->calm
0.906394,Low,calm,Positive,99,,style_prior_only,10,,Cubism/0103903_LyonelFeininger-MarinefromTheFirstPortfolio(DieersteMappe).jpg,Cubism_request-1395,"composition,color",False,track2_0388,public_duplicate,High,excited,Positive,3,calm->excited
0.945637,Low,calm,Positive,27,style_neighbor_review,same_series_style,11,,China_images/GetImagebljnaQcFQAcCBygdCcgAhdWw.jpeg,China_images_request-2111,"composition,color",True,track2_0389,public_duplicate,Low,calm,Positive,9,calm->calm
0.877162,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-F1968.22_006.jpg,China_images_request-85,"composition,color",True,track2_0390,public_duplicate,Low,calm,Positive,10,calm->calm
0.961891,Low,calm,Positive,2,visual_duplicate_likely,exact_same_work,13,,China_images/GetImageoNabQNFIlMOSuQGKdHQMPBPl.jpeg,China_images_request-3622,"composition,color",True,track2_0391,public_duplicate,Low,calm,Positive,12,calm->calm
0.938628,Low,calm,Positive,99,,same_series_style,10,,Ukiyo-e/0065158_KitagawaUtamaro-Thefourvirtues.jpg,Ukiyo-e_request-300,"composition,color",True,track2_0392,public_duplicate,Low,calm,Positive,9,calm->calm
0.933404,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageJKFlNPSMWkxfbktFSgITCGlT.jpeg,China_images_request-3010,"composition,color",True,track2_0393,public_duplicate,Low,calm,Positive,9,calm->calm
0.885623,High,aroused,Positive,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0097216_BartolomeoPasserotti-MaleNude.jpg,Mannerism (Late Renaissance)_request-1168,"composition,color",False,track2_0394,public_duplicate,Low,calm,Positive,8,aroused->calm
0.928877,Low,calm,Positive,99,,style_prior_only,10,,Cubism/0103210_MarioPrassinos-Cafetiere.jpg,Cubism_request-1385,"composition,color",False,track2_0395,public_duplicate,High,frustrated,Negative,2,calm->frustrated
0.937778,Low,content,Positive,99,,same_series_style,10,,China_images/GetImagegkitaNJQyILhXjjwtTGLVYev.jpeg,China_images_request-2648,"composition,color",True,track2_0396,public_duplicate,Low,calm,Positive,10,content->calm
0.881565,High,excited,Positive,99,,style_prior_only,10,,Tachisme/0060174_AlexandreIstrati-Untitled.jpg,Tachisme_request-141,"composition,color",True,track2_0397,public_duplicate,High,excited,Positive,7,excited->excited
0.92233,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageUskkWrdUivKiEuuWYOQbDNmH.jpeg,China_images_request-4367,"composition,color",True,track2_0398,public_duplicate,Low,calm,Positive,10,calm->calm
0.93242,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageKSnPPFiwriScvZSaLkbLQQii.jpeg,China_images_request-3173,"composition,color",True,track2_0399,public_duplicate,Low,calm,Positive,8,calm->calm
0.929613,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/dscn2042.jpg,Ukiyo-e_request-2044,"composition,color",True,track2_0400,public_duplicate,Low,calm,Positive,9,calm->calm
0.889539,High,annoyed,Negative,99,,style_prior_only,10,,Ukiyo-e/88904_427335.jpg,Ukiyo-e_request-1462,"composition,color",False,track2_0401,public_duplicate,High,excited,Positive,2,annoyed->excited
0.919483,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5715_06.jpg,China_images_request-773,"composition,color",True,track2_0402,public_duplicate,Low,calm,Positive,10,calm->calm
0.928906,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7413_13.jpg,China_images_request-579,"composition,color",True,track2_0403,public_duplicate,Low,calm,Positive,9,calm->calm
0.908021,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5755_13.jpg,China_images_request-915,"composition,color",True,track2_0404,public_duplicate,Low,calm,Positive,9,calm->calm
0.930852,Low,calm,Positive,99,,same_series_style,10,,Ukiyo-e/0011083_KitagawaUtamaro-Oneoutofaseriesofsix.jpg,Ukiyo-e_request-20,"composition,color",True,track2_0405,public_duplicate,Low,calm,Positive,8,calm->calm
0.92979,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7458_17.jpg,China_images_request-40,"composition,color",True,track2_0406,public_duplicate,Low,calm,Positive,6,calm->calm
0.908953,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageJHTwDrxvjFOkvdNbHJZOlNwM.jpeg,China_images_request-3001,"composition,color",True,track2_0407,public_duplicate,Low,calm,Positive,10,calm->calm
0.860726,Low,sad,Negative,99,,style_prior_only,10,,Pop Art/0144340_BeatrizGonzález-VerticalDisplacement.jpg,Pop Art_request-1600,"composition,color",False,track2_0408,public_duplicate,Low,calm,Positive,2,sad->calm
0.897656,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/1292_1175303.jpg,Ukiyo-e_request-1076,"composition,color",True,track2_0409,public_duplicate,Low,calm,Positive,5,calm->calm
0.932889,Low,content,Positive,99,,same_series_style,10,,China_images/GetImagexWOFXFiIXtScinzkXQrBSXrB.jpeg,China_images_request-1701,"composition,color",True,track2_0410,public_duplicate,Low,calm,Positive,9,content->calm
0.925607,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageodAAUSGWxhnQkONMobukasLK.jpeg,China_images_request-3577,"composition,color",True,track2_0411,public_duplicate,Low,calm,Positive,9,calm->calm
0.931885,High,alarmed,Negative,99,,same_series_style,10,,Rococo/0045510_Charles-AndrevanLoo(CarlevanLoo)-SittingMan.jpg,Rococo_request-860,"composition,color",False,track2_0412,public_duplicate,Low,calm,Positive,6,alarmed->calm
0.903831,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0065158_KitagawaUtamaro-Thefourvirtues.jpg,Ukiyo-e_request-300,"composition,color",True,track2_0413,public_duplicate,Low,calm,Positive,9,content->calm
0.865295,Low,calm,Positive,99,,style_prior_only,10,,Academicism/0030764_MariàFortuny-Malenudebackwiththearmextended.jpg,Academicism_request-533,"composition,color",True,track2_0414,public_duplicate,Low,calm,Positive,7,calm->calm
0.948247,Low,calm,Positive,30,style_neighbor_review,same_series_style,11,,China_images/GetImageigAfNvPYZOVZCcuOpmCDRuXe.jpeg,China_images_request-2866,"composition,color",True,track2_0415,public_duplicate,Low,calm,Positive,11,calm->calm
0.891041,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7454_47.jpg,China_images_request-328,"composition,color",True,track2_0416,public_duplicate,Low,calm,Positive,9,calm->calm
0.920595,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImagecJnbPQXQWhtPCIkEELUSgIlo.jpeg,China_images_request-2217,"composition,color",True,track2_0417,public_duplicate,Low,calm,Positive,10,content->calm
0.804374,High,annoyed,Negative,99,,style_prior_only,10,,Romanticism/0122002_EdwardBurne-Jones-HeadStudyforTheMasqueofCupid.jpg,Romanticism_request-10668,"composition,color",False,track2_0418,public_duplicate,Low,sad,Negative,2,annoyed->sad
0.893037,Low,calm,Positive,99,,style_prior_only,10,,Baroque/0103702_CornelisSaftleven-riverlandscapewithfigures.jpg,Baroque_request-4573,"composition,color",True,track2_0419,public_duplicate,Low,calm,Positive,7,calm->calm
0.86936,Low,sad,Negative,99,,style_prior_only,10,,Realism/0152845_CharlesJacque-Lavue.jpg,Realism_request-12945,"composition,color",False,track2_0420,public_duplicate,Low,calm,Positive,7,sad->calm
0.917404,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/101065_526087.jpg,Ukiyo-e_request-1046,"composition,color",True,track2_0421,public_duplicate,Low,calm,Positive,8,calm->calm
0.917493,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7478_04.jpg,China_images_request-1086,"composition,color",True,track2_0422,public_duplicate,Low,calm,Positive,9,calm->calm
0.927486,High,alarmed,Negative,99,,style_prior_only,10,,Ukiyo-e/0146985_TōshūsaiSharaku-SakataHangorōIIIasYahazunoYahatei.jpg,Ukiyo-e_request-703,"composition,color",False,track2_0423,public_duplicate,Low,calm,Positive,7,alarmed->calm
0.841312,Low,content,Positive,99,,style_prior_only,10,,Realism/0009167_OctavBăncilă-StillLifewithFruits.jpg,Realism_request-284,"composition,color",True,track2_0424,public_duplicate,Low,content,Positive,6,content->content
0.914263,High,alarmed,Negative,99,,style_prior_only,10,,Ukiyo-e/0171714_UtagawaToyokuni-SegawaKikunojoIIIandBandoMitsugoroII.jpg,Ukiyo-e_request-831,"composition,color",False,track2_0425,public_duplicate,Low,calm,Positive,8,alarmed->calm
0.937396,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageDiFMPaHcsImtmtPdlHQfVTpW.jpeg,China_images_request-2317,"composition,color",True,track2_0426,public_duplicate,Low,calm,Positive,10,calm->calm
0.915251,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageqthyNXOaEfymKveWmIuXNIYC.jpeg,China_images_request-3877,"composition,color",True,track2_0427,public_duplicate,Low,content,Positive,2,calm->content
0.920436,Low,content,Positive,99,,style_prior_only,10,,Early Renaissance/0011887_AmbrogioBergognone-TheVirginandChild.jpg,Early Renaissance_request-24,"composition,color",True,track2_0428,public_duplicate,Low,calm,Positive,7,content->calm
0.934376,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageJkYyvErKWmcArMNsSpPJVHhG.jpeg,China_images_request-3014,"composition,color",True,track2_0429,public_duplicate,Low,content,Positive,4,calm->content
0.934214,Low,calm,Positive,99,,same_series_style,10,,Korea/bon000291-000-0001.jpg,Korea_request-6,"composition,color",True,track2_0430,public_duplicate,Low,calm,Positive,8,calm->calm
0.884172,High,happy,Positive,99,,style_prior_only,10,,China_images/GetImageTqRkTuIsUIgJuBgzEICWfKsD.jpeg,China_images_request-4239,"composition,color",False,track2_0431,public_duplicate,Low,content,Positive,4,happy->content
0.903601,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageEfWBJsMYqbnwBcDCAQIrVbFm.jpeg,China_images_request-2423,"composition,color",True,track2_0432,public_duplicate,Low,calm,Positive,9,content->calm
0.873476,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0014753_Hiroshige-51(65)TheSannōFestivalProcessionatKōjimachiItchōme.jpg,Ukiyo-e_request-42,"composition,color",True,track2_0433,public_duplicate,Low,calm,Positive,9,content->calm
0.919275,Low,content,Positive,99,,style_prior_only,10,,Realism/0161154_HenriFantin-Latour-Roses.jpg,Realism_request-13709,"composition,color",True,track2_0434,public_duplicate,Low,calm,Positive,5,content->calm
0.898088,Low,sad,Negative,99,,style_prior_only,10,,Early Renaissance/0119681_FraAngelico-TheStoryofSt.Nicholas.BirthofSt.Nicholas.jpg,Early Renaissance_request-620,"composition,color",False,track2_0435,public_duplicate,Low,content,Positive,1,sad->content
0.928839,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageUpUVosHRtfkPJqtLvxwtiIhK.jpeg,China_images_request-4359,"composition,color",True,track2_0436,public_duplicate,Low,content,Positive,1,calm->content
0.922229,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageayauJEFKnpQKCIaxlRtyqMql.jpeg,China_images_request-2056,"composition,color",True,track2_0437,public_duplicate,Low,calm,Positive,9,content->calm
0.867219,Low,calm,Positive,99,,style_prior_only,10,,Baroque/0108911_GiovanniBattistaGaulli-StudyforaYoungManDancing.jpg,Baroque_request-4846,"composition,color",True,track2_0438,public_duplicate,Low,calm,Positive,10,calm->calm
0.860032,Low,content,Positive,99,,style_prior_only,10,,Art Informel/0131710_JeanReneBazaine-Composition.jpg,Art Informel_request-1117,"composition,color",False,track2_0439,public_duplicate,High,excited,Positive,4,content->excited
