all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_valence,sample_id,support_score,transition,v19_decision,v19_reasons,v19_score
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.412461,siglip2,0.471531,1,False,High,frustrated,Negative,0.0,0.320738,,False,True,track2_0804,0.792269,sad->frustrated,hold,insufficient_row_support,1.022269
dinov2,Low,content,0,Positive,False,0,0.650911,dinov2,0.783403,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0057,0.783403,content->happy,hold,insufficient_row_support,1.013403
"dinov2,siglip2",Low,tired,0,Negative,False,0,0.432824,"dinov2,siglip2",0.779729,2,False,Low,content,Positive,0.0,0.0,,True,False,track2_0331,0.779729,tired->content,hold,insufficient_row_support,1.009729
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.300601,"clip,siglip2",0.583149,2,False,High,frustrated,Negative,0.0,0.193374,,False,False,track2_0395,0.776523,calm->frustrated,hold,insufficient_row_support,1.006523
"clip,dinov2,public_clean,public_inclusive",Low,content,0,Positive,False,20,0.589816,"clip,dinov2",1.069778,2,False,Low,calm,Positive,0.0,0.505094,,True,True,track2_0043,1.574872,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,1.004872
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.391269,siglip2,0.436402,1,False,Low,content,Positive,0.0,0.337925,,False,False,track2_0732,0.774327,alarmed->content,hold,insufficient_row_support,1.004327
"clip,dinov2",High,aroused,0,Positive,False,0,0.3732,"clip,dinov2",0.769373,2,False,High,annoyed,Negative,0.0,0.0,,True,False,track2_0983,0.769373,aroused->annoyed,hold,insufficient_row_support,0.999373
"clip,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.312392,"clip,siglip2",0.576231,2,False,Low,tired,Negative,0.0,0.185403,,False,True,track2_0151,0.761634,alarmed->tired,hold,insufficient_row_support,0.991634
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.301946,"clip,siglip2",0.533106,2,False,High,excited,Positive,0.0,0.226664,,False,True,track2_0165,0.759769,content->excited,hold,insufficient_row_support,0.989769
"public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.405892,siglip2,0.348927,1,False,Low,content,Positive,0.0,0.405892,,False,False,track2_0573,0.754819,annoyed->content,hold,insufficient_row_support,0.984819
"dinov2,public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,3,0.309677,"dinov2,siglip2",0.634467,2,False,High,excited,Positive,0.0,0.239995,,True,True,track2_0453,0.874462,happy->excited,hold,insufficient_row_support,0.984462
"clip,dinov2",High,alarmed,0,Negative,False,0,0.439115,"clip,dinov2",0.754461,2,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0241,0.754461,alarmed->bored,hold,insufficient_row_support,0.984461
dinov2,Low,calm,0,Positive,False,0,0.63532,dinov2,0.754172,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0404,0.754172,calm->sad,hold,insufficient_row_support,0.984172
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.547985,"dinov2,siglip2",1.106233,2,False,Low,calm,Positive,0.0,0.446324,,True,True,track2_0759,1.552557,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.982557
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.419693,siglip2,0.487571,1,False,High,annoyed,Negative,0.0,0.264058,,False,False,track2_0131,0.751629,content->annoyed,hold,insufficient_row_support,0.981629
"clip,public_clean",Low,tired,0,Negative,False,0,0.42536,clip,0.446493,1,False,Low,content,Positive,0.0,0.304053,,True,False,track2_0037,0.750547,tired->content,hold,insufficient_row_support,0.980547
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.524133,"dinov2,siglip2",1.084745,2,False,Low,calm,Positive,0.0,0.462758,,True,True,track2_0900,1.547503,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.977503
"public_clean,public_inclusive,siglip2",Low,glad,0,Positive,False,4,0.456577,siglip2,0.448188,1,False,Low,content,Positive,0.0,0.456577,,True,True,track2_0957,0.904765,glad->content,hold,insufficient_row_support,0.974765
dinov2,Low,calm,0,Positive,False,0,0.621727,dinov2,0.740549,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0128,0.740549,calm->sad,hold,insufficient_row_support,0.970549
"clip,dinov2",Low,calm,0,Positive,False,0,0.352683,"clip,dinov2",0.735281,2,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0204,0.735281,calm->tired,hold,insufficient_row_support,0.965281
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.398727,siglip2,0.46551,1,False,Low,sad,Negative,0.0,0.267699,,False,True,track2_0176,0.73321,alarmed->sad,hold,insufficient_row_support,0.96321
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.359512,siglip2,0.368739,1,False,Low,glad,Positive,0.0,0.359512,,True,False,track2_0014,0.728252,sad->glad,hold,insufficient_row_support,0.958252
clip,Low,calm,0,Positive,False,0,0.602849,clip,0.721572,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0543,0.721572,calm->sad,hold,insufficient_row_support,0.951572
"clip,dinov2,siglip2",Low,content,0,Positive,False,20,0.573222,"clip,dinov2,siglip2",1.520818,3,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0583,1.520818,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.950818
dinov2,High,alarmed,0,Negative,False,0,0.594274,dinov2,0.715959,1,False,High,happy,Positive,0.0,0.0,,True,False,track2_0649,0.715959,alarmed->happy,hold,insufficient_row_support,0.945959
"dinov2,public_clean,public_inclusive",High,aroused,0,Positive,False,0,0.379552,dinov2,0.437026,1,False,High,frustrated,Negative,0.0,0.275602,,True,False,track2_0916,0.712627,aroused->frustrated,hold,insufficient_row_support,0.942627
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.395431,siglip2,0.436369,1,False,High,excited,Positive,0.0,0.274627,,False,True,track2_0855,0.710996,content->excited,hold,insufficient_row_support,0.940996
"clip,dinov2,siglip2",Low,content,0,Positive,False,20,0.530698,"clip,dinov2,siglip2",1.509258,3,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0202,1.509258,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.939258
dinov2,Low,bored,0,Negative,False,0,0.588272,dinov2,0.706979,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0934,0.706979,bored->aroused,hold,insufficient_row_support,0.936979
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.348498,siglip2,0.399299,1,False,High,frustrated,Negative,0.0,0.307212,,False,True,track2_0750,0.706511,sad->frustrated,hold,insufficient_row_support,0.936511
"clip,siglip2",Low,calm,0,Positive,False,0,0.351691,"clip,siglip2",0.706027,2,False,High,excited,Positive,0.0,0.0,,False,True,track2_0879,0.706027,calm->excited,hold,insufficient_row_support,0.936027
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.275147,"clip,siglip2",0.569355,2,False,Low,sad,Negative,0.0,0.253134,,True,True,track2_0694,0.822489,tired->sad,hold,insufficient_row_support,0.932489
"clip,siglip2",High,frustrated,0,Negative,False,0,0.419306,"clip,siglip2",0.700836,2,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0039,0.700836,frustrated->aroused,hold,insufficient_row_support,0.930836
dinov2,Low,calm,0,Positive,False,0,0.587284,dinov2,0.700353,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0674,0.700353,calm->bored,hold,insufficient_row_support,0.930353
"public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,0,0.360165,siglip2,0.371937,1,False,High,annoyed,Negative,0.0,0.328013,,True,False,track2_0316,0.69995,happy->annoyed,hold,insufficient_row_support,0.92995
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.354347,siglip2,0.376703,1,False,Low,content,Positive,0.0,0.323226,,True,False,track2_0001,0.699929,sad->content,hold,insufficient_row_support,0.929929
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.338676,clip,0.380624,1,False,Low,sad,Negative,0.0,0.318368,,True,False,track2_0025,0.698991,calm->sad,hold,insufficient_row_support,0.928991
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.25855,"clip,siglip2",0.488561,2,False,Low,bored,Negative,0.0,0.209636,,True,False,track2_0358,0.698198,calm->bored,hold,insufficient_row_support,0.928198
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.335788,siglip2,0.389687,1,False,Low,bored,Negative,0.0,0.306914,,True,False,track2_0973,0.696601,content->bored,hold,insufficient_row_support,0.926601
"public_clean,public_inclusive,siglip2",High,excited,0,Positive,False,0,0.344805,siglip2,0.384978,1,False,Low,bored,Negative,0.0,0.305789,,False,False,track2_0554,0.690767,excited->bored,hold,insufficient_row_support,0.920767
"dinov2,siglip2",Low,calm,0,Positive,False,0,0.373294,"dinov2,siglip2",0.690403,2,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0556,0.690403,calm->aroused,hold,insufficient_row_support,0.920403
"dinov2,public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.42539,dinov2,0.472191,1,False,High,annoyed,Negative,0.0,0.217555,,True,True,track2_0729,0.689746,frustrated->annoyed,hold,insufficient_row_support,0.919746
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.33735,siglip2,0.372253,1,False,High,excited,Positive,0.0,0.317189,,True,False,track2_0486,0.689442,frustrated->excited,hold,insufficient_row_support,0.919442
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.412706,clip,0.473641,1,False,High,frustrated,Negative,0.0,0.215708,,False,False,track2_0556,0.689349,calm->frustrated,hold,insufficient_row_support,0.919349
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.375455,siglip2,0.42784,1,False,Low,sad,Negative,0.0,0.261397,,False,True,track2_0989,0.689237,alarmed->sad,hold,insufficient_row_support,0.919237
"public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.357566,siglip2,0.328343,1,False,Low,content,Positive,0.0,0.357566,,True,False,track2_0629,0.685909,tired->content,hold,insufficient_row_support,0.915909
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.491685,"dinov2,siglip2",1.036545,2,False,Low,calm,Positive,0.0,0.445955,,True,True,track2_0374,1.4825,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.9125
"clip,siglip2",Low,bored,0,Negative,False,0,0.328419,"clip,siglip2",0.681851,2,False,Low,calm,Positive,0.0,0.0,,True,False,track2_0934,0.681851,bored->calm,hold,insufficient_row_support,0.911851
"clip,dinov2",Low,calm,0,Positive,False,0,0.335357,"clip,dinov2",0.680362,2,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0206,0.680362,calm->bored,hold,insufficient_row_support,0.910362
"clip,dinov2",High,alarmed,0,Negative,False,0,0.375444,"clip,dinov2",0.679141,2,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0479,0.679141,alarmed->annoyed,hold,insufficient_row_support,0.909141
"dinov2,public_clean,public_inclusive",Low,sad,0,Negative,False,0,0.369912,dinov2,0.393762,1,False,High,aroused,Positive,0.0,0.28302,,False,False,track2_0235,0.676782,sad->aroused,hold,insufficient_row_support,0.906782
dinov2,Low,sad,0,Negative,False,0,0.55763,dinov2,0.672103,1,False,High,happy,Positive,0.0,0.0,,False,False,track2_0717,0.672103,sad->happy,hold,insufficient_row_support,0.902103
dinov2,Low,calm,0,Positive,False,0,0.589766,dinov2,0.67164,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0465,0.67164,calm->bored,hold,insufficient_row_support,0.90164
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.315872,siglip2,0.354205,1,False,High,excited,Positive,0.0,0.315872,,False,True,track2_0628,0.670077,content->excited,hold,insufficient_row_support,0.900077
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.336294,siglip2,0.365385,1,False,Low,bored,Negative,0.0,0.303346,,False,True,track2_0582,0.668732,alarmed->bored,hold,insufficient_row_support,0.898732
"clip,dinov2,public_clean",Low,content,0,Positive,False,20,0.509092,"clip,dinov2",0.979827,2,False,Low,calm,Positive,0.0,0.487842,,True,True,track2_0990,1.467669,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.897669
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.489423,"dinov2,siglip2",0.98304,2,False,Low,calm,Positive,0.0,0.481375,,True,True,track2_0715,1.464415,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.894415
dinov2,Low,bored,0,Negative,False,0,0.555592,dinov2,0.662388,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0071,0.662388,bored->aroused,hold,insufficient_row_support,0.892388
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.318962,siglip2,0.365941,1,False,High,frustrated,Negative,0.0,0.290553,,False,False,track2_0108,0.656494,calm->frustrated,hold,insufficient_row_support,0.886494
"public_clean,siglip2",Low,calm,0,Positive,False,0,0.347566,siglip2,0.354072,1,False,High,happy,Positive,0.0,0.301067,,False,True,track2_0171,0.655139,calm->happy,hold,insufficient_row_support,0.885139
"clip,public_clean",Low,content,0,Positive,False,0,0.363517,clip,0.391073,1,False,High,happy,Positive,0.0,0.262744,,False,True,track2_0439,0.653817,content->happy,hold,insufficient_row_support,0.883817
"public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.34849,siglip2,0.388911,1,False,High,frustrated,Negative,0.0,0.264141,,True,False,track2_0983,0.653052,aroused->frustrated,hold,insufficient_row_support,0.883052
"clip,dinov2",High,frustrated,0,Negative,False,0,0.328966,"clip,dinov2",0.652455,2,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0708,0.652455,frustrated->tired,hold,insufficient_row_support,0.882455
dinov2,High,aroused,0,Positive,False,1,0.572724,dinov2,0.689145,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0542,0.689145,aroused->excited,hold,insufficient_row_support,0.879145
dinov2,High,excited,0,Positive,False,0,0.571104,dinov2,0.647596,1,False,Low,calm,Positive,0.0,0.0,,False,True,track2_0488,0.647596,excited->calm,hold,insufficient_row_support,0.877596
"clip,dinov2",High,frustrated,0,Negative,False,0,0.337771,"clip,dinov2",0.64757,2,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0249,0.64757,frustrated->annoyed,hold,insufficient_row_support,0.87757
"dinov2,public_clean",High,alarmed,0,Negative,False,0,0.375793,dinov2,0.271536,1,False,Low,content,Positive,0.0,0.375793,,False,False,track2_0425,0.647329,alarmed->content,hold,insufficient_row_support,0.877329
"public_clean,siglip2",Low,content,0,Positive,False,0,0.325667,siglip2,0.326413,1,False,High,happy,Positive,0.0,0.318268,,False,True,track2_0739,0.644681,content->happy,hold,insufficient_row_support,0.874681
dinov2,Low,calm,0,Positive,False,0,0.54804,dinov2,0.643275,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0159,0.643275,calm->sad,hold,insufficient_row_support,0.873275
dinov2,High,frustrated,0,Negative,False,0,0.543822,dinov2,0.642245,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0486,0.642245,frustrated->aroused,hold,insufficient_row_support,0.872245
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.328778,siglip2,0.361027,1,False,High,annoyed,Negative,0.0,0.280161,,True,True,track2_0132,0.641188,alarmed->annoyed,hold,insufficient_row_support,0.871188
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.321902,siglip2,0.363067,1,False,Low,sad,Negative,0.0,0.276377,,False,True,track2_0565,0.639444,alarmed->sad,hold,insufficient_row_support,0.869444
clip,High,frustrated,0,Negative,False,0,0.538276,clip,0.634168,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0767,0.634168,frustrated->annoyed,hold,insufficient_row_support,0.864168
dinov2,Low,content,0,Positive,False,0,0.548575,dinov2,0.631735,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0756,0.631735,content->bored,hold,insufficient_row_support,0.861735
dinov2,Low,sad,0,Negative,False,0,0.53423,dinov2,0.631574,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0508,0.631574,sad->aroused,hold,insufficient_row_support,0.861574
dinov2,High,aroused,0,Positive,False,0,0.521992,dinov2,0.626312,1,False,High,frustrated,Negative,0.0,0.0,,True,False,track2_0394,0.626312,aroused->frustrated,hold,insufficient_row_support,0.856312
dinov2,Low,calm,0,Positive,False,0,0.524842,dinov2,0.623094,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0228,0.623094,calm->aroused,hold,insufficient_row_support,0.853094
"clip,dinov2,siglip2",Low,content,0,Positive,False,20,0.501494,"clip,dinov2,siglip2",1.421256,3,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0791,1.421256,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.851256
dinov2,High,frustrated,0,Negative,False,0,0.525214,dinov2,0.619887,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0774,0.619887,frustrated->bored,hold,insufficient_row_support,0.849887
"public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.329018,siglip2,0.350371,1,False,High,frustrated,Negative,0.0,0.267286,,False,True,track2_0048,0.617657,tired->frustrated,hold,insufficient_row_support,0.847657
"dinov2,siglip2",Low,content,0,Positive,False,0,0.3177,"dinov2,siglip2",0.615403,2,False,High,happy,Positive,0.0,0.0,,False,True,track2_0813,0.615403,content->happy,hold,insufficient_row_support,0.845403
