sample_id,family_id,hard_constraints,style_freedom,composition_hints,medium_options,aspect_hints,candidate_strategies,caption
track1_0595,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a misty mountain landscape with gnarled pine trees, rocky cliffs, small boats on quiet water, delicate brushwork, muted tones, and red seal marks."
track1_0611,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a serene mountainous riverside landscape with layered rocky peaks, misty water, trees, a small pavilion by the shore, a tiny boat, and delicate calligraphy rendered in monochrome brushwork."
track1_0647,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A serene Gongbi landscape with fine ink brushwork, soft muted colors, rolling mountains, misty valleys, riverside trees, small pavilions, and a red seal in the upper corner."
track1_0652,scroll_album_paper_support,caption_content | support_surface_required | requested_text_policy,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,visible paper support | folds or ruled grid | album or scroll framing,scroll_or_album_paper_support | painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a serene mountainous riverside landscape with misty peaks, clustered trees, a small hut by the shore, a tiny boat on the water, delicate brushwork, calligraphy, and red seal marks on an aged album page."
track1_0675,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a serene mountain landscape with twisted pine trees, a slender waterfall, pale green hills, a small solitary figure, delicate brushwork, and calligraphy in the upper right."
track1_0688,scroll_album_paper_support,caption_content | support_surface_required | requested_text_policy,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,visible paper support | folds or ruled grid | album or scroll framing,scroll_or_album_paper_support | painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 768, ""label"": ""album_spread"", ""prompt_directive"": ""Use a landscape album-spread canvas; keep the page structure visible and front-facing."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Gongbi-style album spread with elegant Chinese calligraphy beside a delicate ink painting of a fish swimming among sparse aquatic plants and tiny fish, rendered on aged paper with fine lines, muted tones, inscriptions, and red seals."
track1_0707,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a serene mountainous landscape with layered rocky hills, sparse trees, small pavilions, distant peaks, delicate brushwork, pale washes, calligraphy, and red seal stamps on aged paper."
track1_0758,scroll_album_paper_support,caption_content | support_surface_required | requested_text_policy,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,visible paper support | folds or ruled grid | album or scroll framing,scroll_or_album_paper_support | painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 768, ""label"": ""album_spread"", ""prompt_directive"": ""Use a landscape album-spread canvas; keep the page structure visible and front-facing."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a traditional Chinese album spread with bold calligraphy on one page and a serene misty landscape of trees, rocks, distant mountains, inscriptions, and red seals on the other."
track1_0790,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of travelers on a windy shoreline struggling with yellow umbrellas and scattered belongings, with waves, distant mountains, birds, fine linework, muted colors, and a vertical calligraphy panel."
track1_0824,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a fan-shaped landscape on aged paper, with delicate brushwork depicting trees, rocks, grasses, distant shrubs, and a small red seal in a calm muted palette."
track1_0829,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a serene mountainous riverside landscape with towering textured cliffs, pine trees, small waterside houses, delicate brushwork, muted tones, and calligraphy seals above."
track1_0869,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A serene Gongbi landscape with meticulous fine lines, turquoise-green mountains, pine trees, a small pavilion complex, calligraphy, and a warm aged paper palette."
track1_0929,generic_artwork,caption_content | requested_text_policy,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of a serene snowy mountain landscape with towering cliffs, a winding river, bare trees, small houses, and vertical Chinese calligraphy, rendered in soft gray washes and delicate brushwork."
