all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_quadrant,same_valence,sample_id,support_score,transition,v21_decision,v21_reasons,v21_score,v21_tier
"dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.373869,"dinov2,siglip2",0.801584,2,False,Low,tired,Negative,0.0,0.238173,,False,False,True,track2_0963,1.039757,alarmed->tired,hold,insufficient_v21_evidence,1.126339,hold
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.376933,"clip,siglip2",0.708332,2,False,Low,sad,Negative,0.0,0.324528,,True,False,False,track2_0881,1.03286,calm->sad,hold,insufficient_v21_evidence,1.125732,hold
"dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.355368,"dinov2,siglip2",0.768038,2,False,High,frustrated,Negative,0.0,0.268224,,True,True,True,track2_0120,1.036262,alarmed->frustrated,hold,insufficient_v21_evidence,1.123467,hold
"clip,public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,1,0.384455,"clip,siglip2",0.654409,2,False,High,excited,Positive,0.0,0.371,,True,True,True,track2_0356,1.025409,aroused->excited,hold,insufficient_v21_evidence,1.122135,hold
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.386169,"clip,siglip2",0.738236,2,False,Low,sad,Negative,0.0,0.290063,,True,False,False,track2_0027,1.028299,content->sad,hold,insufficient_v21_evidence,1.119497,hold
"clip,siglip2",Low,content,0,Positive,False,20,0.531495,"clip,siglip2",1.03556,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0144,1.03556,content->calm,hold,insufficient_v21_evidence,1.11808,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.544396,siglip2,0.604187,1,False,Low,content,Positive,0.0,0.510127,,True,True,True,track2_0955,1.114314,calm->content,hold,insufficient_v21_evidence,1.113575,hold
"gemini35,public_clean",High,excited,0,Positive,False,0,0.8,gemini35,0.875,1,False,Low,content,Positive,0.0,0.23083,"The serene, stylized depiction of the figures with neutral facial expressions and the muted color palette evoke a sense of peaceful contentment rather than high-arousal excitement.",False,False,True,track2_0142,1.10583,excited->content,hold,insufficient_v21_evidence,1.105988,hold
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.383182,"clip,siglip2",0.670846,2,False,High,excited,Positive,0.0,0.336104,,False,False,True,track2_0388,1.00695,calm->excited,hold,insufficient_v21_evidence,1.101132,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.548888,siglip2,0.540867,1,False,Low,content,Positive,0.0,0.548888,,True,True,True,track2_0495,1.089755,calm->content,hold,insufficient_v21_evidence,1.092088,hold
"gemini35,public_clean",Low,calm,0,Positive,False,0,0.85,gemini35,0.9375,1,False,High,annoyed,Negative,0.0,0.154563,"The furrowed brows, sharp sideways glances, and tense facial expressions of both figures convey a strong sense of dramatic tension and annoyance rather than calmness.",False,False,False,track2_0460,1.092063,calm->annoyed,hold,insufficient_v21_evidence,1.090882,hold
"clip,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.344943,"clip,siglip2",0.728933,2,False,Low,tired,Negative,0.0,0.272227,,False,False,True,track2_0491,1.00116,annoyed->tired,hold,insufficient_v21_evidence,1.087811,hold
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.329586,"clip,siglip2",0.740614,2,False,High,excited,Positive,0.0,0.26226,,False,False,True,track2_0228,1.002873,calm->excited,hold,insufficient_v21_evidence,1.087598,hold
"dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.39043,"dinov2,siglip2",0.757574,2,False,High,frustrated,Negative,0.0,0.239017,,True,True,True,track2_0921,0.996591,alarmed->frustrated,hold,insufficient_v21_evidence,1.084557,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.553525,siglip2,0.524712,1,False,Low,calm,Positive,0.0,0.553525,,True,True,True,track2_0838,1.078237,content->calm,hold,insufficient_v21_evidence,1.081266,hold
"gemini35,public_inclusive",High,aroused,0,Positive,False,0,0.8,gemini35,0.875,1,False,High,alarmed,Negative,0.0,0.20311,The fierce expression of the warrior and the ominous dragon claw emerging from dark clouds evoke a sense of dramatic tension and alarm rather than positive arousal.,True,False,False,track2_0733,1.07811,aroused->alarmed,hold,insufficient_v21_evidence,1.076328,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.556358,siglip2,0.515572,1,False,Low,calm,Positive,0.0,0.556358,,True,True,True,track2_0135,1.071929,content->calm,hold,insufficient_v21_evidence,1.075383,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.543923,siglip2,0.586417,1,False,Low,calm,Positive,0.0,0.488112,,True,True,True,track2_0250,1.074528,content->calm,hold,insufficient_v21_evidence,1.07221,hold
"clip,dinov2",High,alarmed,0,Negative,False,0,0.485649,"clip,dinov2",0.992717,2,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0132,0.992717,alarmed->excited,hold,insufficient_v21_evidence,1.071569,hold
"clip,dinov2",High,annoyed,0,Negative,False,0,0.533509,"clip,dinov2",0.983872,2,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0623,0.983872,annoyed->calm,hold,insufficient_v21_evidence,1.066553,hold
"clip,dinov2",Low,content,0,Positive,False,20,0.480115,"clip,dinov2",0.988115,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0529,0.988115,content->calm,hold,insufficient_v21_evidence,1.066524,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.547622,siglip2,0.509019,1,False,Low,content,Positive,0.0,0.547622,,True,True,True,track2_0147,1.056641,calm->content,hold,insufficient_v21_evidence,1.058784,hold
"clip,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.330112,"clip,siglip2",0.636319,2,False,Low,bored,Negative,0.0,0.330112,,False,False,True,track2_0839,0.966431,frustrated->bored,hold,insufficient_v21_evidence,1.055948,hold
"dinov2,public_clean,public_inclusive",High,aroused,0,Positive,False,0,0.667138,dinov2,0.79354,1,False,Low,bored,Negative,0.0,0.268404,,False,False,False,track2_0070,1.061945,aroused->bored,hold,insufficient_v21_evidence,1.054104,hold
"clip,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.374582,"clip,siglip2",0.713266,2,False,High,frustrated,Negative,0.0,0.250184,,True,True,True,track2_0812,0.96345,alarmed->frustrated,hold,insufficient_v21_evidence,1.050929,hold
"clip,dinov2",High,alarmed,0,Negative,False,0,0.628104,"clip,dinov2",0.959167,2,False,Low,sad,Negative,0.0,0.0,,False,False,True,track2_0480,0.959167,alarmed->sad,hold,insufficient_v21_evidence,1.049415,hold
"dinov2,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.419205,"dinov2,siglip2",0.676602,2,False,High,excited,Positive,0.0,0.27884,,False,False,True,track2_0439,0.955442,content->excited,hold,insufficient_v21_evidence,1.048497,hold
"clip,dinov2",Low,content,0,Positive,False,20,0.470655,"clip,dinov2",0.963275,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0639,0.963275,content->calm,hold,insufficient_v21_evidence,1.040927,hold
public_near_public_duplicate,Low,calm,0,Positive,False,43,0.953972,,0.0,0,True,Low,content,Positive,0.953972,0.0,near_public_duplicate supports content,True,True,True,track2_0161,0.953972,calm->content,hold,insufficient_v21_evidence,1.040164,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.576824,siglip2,0.696329,1,False,Low,bored,Negative,0.0,0.350916,,False,False,True,track2_0520,1.047245,frustrated->bored,hold,insufficient_v21_evidence,1.037955,hold
public_near_public_duplicate,High,frustrated,0,Negative,False,0,0.951928,,0.0,0,True,High,alarmed,Negative,0.951928,0.0,near_public_duplicate supports alarmed | near_public_duplicate supports alarmed,True,True,True,track2_0726,0.951928,frustrated->alarmed,hold,insufficient_v21_evidence,1.037506,hold
public_near_public_duplicate,Low,calm,0,Positive,False,43,0.951786,,0.0,0,True,Low,content,Positive,0.951786,0.0,near_public_duplicate supports content,True,True,True,track2_0577,0.951786,calm->content,hold,insufficient_v21_evidence,1.037322,hold
"clip,dinov2,public_clean,public_inclusive",Low,tired,0,Negative,False,3,0.352789,"clip,dinov2",0.695081,2,False,Low,sad,Negative,0.0,0.255913,,True,True,True,track2_0596,0.950994,tired->sad,hold,insufficient_v21_evidence,1.037131,hold
public_near_public_duplicate,Low,calm,0,Positive,False,43,0.951001,,0.0,0,True,Low,content,Positive,0.951001,0.0,near_public_duplicate supports content,True,True,True,track2_0785,0.951001,calm->content,hold,insufficient_v21_evidence,1.036301,hold
"clip,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.345402,"clip,siglip2",0.703142,2,False,Low,tired,Negative,0.0,0.246845,,False,False,True,track2_0251,0.949987,frustrated->tired,hold,insufficient_v21_evidence,1.034898,hold
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.316044,"clip,dinov2",0.626941,2,False,Low,content,Positive,0.0,0.316044,,True,True,True,track2_0141,0.942985,calm->content,hold,insufficient_v21_evidence,1.030392,hold
"clip,dinov2",Low,content,0,Positive,False,20,0.470424,"clip,dinov2",0.952233,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0471,0.952233,content->calm,hold,insufficient_v21_evidence,1.029867,hold
"clip,dinov2,siglip2",Low,sad,0,Negative,False,0,0.277661,"clip,dinov2,siglip2",0.847501,3,False,High,frustrated,Negative,0.0,0.0,,False,False,True,track2_0545,0.847501,sad->frustrated,hold,insufficient_v21_evidence,1.029714,hold
"clip,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.356263,"clip,siglip2",0.665798,2,False,High,frustrated,Negative,0.0,0.274462,,True,True,True,track2_0912,0.94026,alarmed->frustrated,hold,insufficient_v21_evidence,1.027973,hold
"clip,dinov2",High,frustrated,0,Negative,False,0,0.419679,"clip,dinov2",0.947457,2,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0440,0.947457,frustrated->tired,hold,insufficient_v21_evidence,1.021031,hold
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.306238,"clip,siglip2",0.64339,2,False,Low,calm,Positive,0.0,0.291608,,True,True,True,track2_0771,0.934998,content->calm,hold,insufficient_v21_evidence,1.01991,hold
"clip,dinov2",Low,content,0,Positive,False,20,0.473706,"clip,dinov2",0.9411,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0324,0.9411,content->calm,hold,insufficient_v21_evidence,1.018996,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.494296,siglip2,0.530545,1,False,High,excited,Positive,0.0,0.494296,,False,False,True,track2_0770,1.024841,content->excited,hold,insufficient_v21_evidence,1.018985,hold
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.312804,"dinov2,siglip2",0.620988,2,False,High,excited,Positive,0.0,0.303497,,False,False,True,track2_0506,0.924485,calm->excited,hold,insufficient_v21_evidence,1.010754,hold
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.332934,"clip,dinov2",0.683381,2,False,High,frustrated,Negative,0.0,0.236417,,False,False,False,track2_0783,0.919798,calm->frustrated,hold,insufficient_v21_evidence,1.002982,hold
"clip,dinov2",High,annoyed,0,Negative,False,0,0.557645,"clip,dinov2",0.912117,2,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0573,0.912117,annoyed->calm,hold,insufficient_v21_evidence,0.996729,hold
"clip,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.3878,"clip,siglip2",0.702441,2,False,High,excited,Positive,0.0,0.206348,,True,False,False,track2_0789,0.908788,annoyed->excited,hold,insufficient_v21_evidence,0.994256,hold
"clip,siglip2",Low,calm,0,Positive,False,0,0.525281,"clip,siglip2",0.909522,2,False,High,alarmed,Negative,0.0,0.0,,False,False,False,track2_0459,0.909522,calm->alarmed,hold,insufficient_v21_evidence,0.991544,hold
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.411987,"clip,dinov2",0.689607,2,False,Low,bored,Negative,0.0,0.211356,,True,False,False,track2_0315,0.900962,calm->bored,hold,insufficient_v21_evidence,0.988716,hold
"dinov2,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.29615,"dinov2,siglip2",0.636714,2,False,Low,calm,Positive,0.0,0.266494,,False,False,False,track2_0096,0.903208,frustrated->calm,hold,insufficient_v21_evidence,0.985555,hold
"clip,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.319453,"clip,siglip2",0.62487,2,False,High,annoyed,Negative,0.0,0.269202,,True,True,True,track2_0981,0.894073,frustrated->annoyed,hold,insufficient_v21_evidence,0.978473,hold
"public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.475372,siglip2,0.520859,1,False,Low,calm,Positive,0.0,0.462156,,False,False,False,track2_0825,0.983015,annoyed->calm,hold,insufficient_v21_evidence,0.973396,hold
"clip,public_clean,siglip2",Low,calm,0,Positive,False,43,0.386382,"clip,siglip2",0.655332,2,False,Low,content,Positive,0.0,0.229235,,True,True,True,track2_0986,0.884567,calm->content,hold,insufficient_v21_evidence,0.971524,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.490488,siglip2,0.510606,1,False,Low,content,Positive,0.0,0.464369,,True,True,True,track2_0945,0.974975,calm->content,hold,insufficient_v21_evidence,0.96672,hold
"dinov2,public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,3,0.309677,"dinov2,siglip2",0.634467,2,False,High,excited,Positive,0.0,0.239995,,True,True,True,track2_0453,0.874462,happy->excited,hold,insufficient_v21_evidence,0.956036,hold
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.331117,"dinov2,siglip2",0.633126,2,False,High,excited,Positive,0.0,0.237616,,False,False,True,track2_0816,0.870742,content->excited,hold,insufficient_v21_evidence,0.953864,hold
"clip,public_clean,public_inclusive",Low,content,0,Positive,False,0,0.469156,clip,0.540802,1,False,Low,tired,Negative,0.0,0.418531,,True,False,False,track2_0123,0.959333,content->tired,hold,insufficient_v21_evidence,0.946163,hold
"public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.479178,siglip2,0.518076,1,False,Low,calm,Positive,0.0,0.436285,,False,False,False,track2_0425,0.954361,alarmed->calm,hold,insufficient_v21_evidence,0.943235,hold
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.292329,"clip,siglip2",0.565766,2,False,High,excited,Positive,0.0,0.277145,,False,False,True,track2_0820,0.842911,content->excited,hold,insufficient_v21_evidence,0.925697,hold
gemini35,Low,tired,0,Negative,False,0,0.85,gemini35,0.9375,1,False,Low,calm,Positive,0.0,0.0,"The peaceful solitude of the rustic mountain cabins and the majestic, quiet peaks under soft, diffused light evoke a sense of serene calmness rather than tiredness.",True,False,False,track2_0037,0.9375,tired->calm,hold,insufficient_v21_evidence,0.9255,hold
gemini35,High,annoyed,0,Negative,False,0,0.85,gemini35,0.9375,1,False,Low,calm,Positive,0.0,0.0,"The balanced composition, flowing organic curves, and quiet monochromatic pencil shading evoke a sense of peace and stability, making 'calm' a much more fitting description than 'annoyed'.",False,False,False,track2_0547,0.9375,annoyed->calm,hold,insufficient_v21_evidence,0.9255,hold
"clip,public_clean,public_inclusive,siglip2",Low,bored,0,Negative,False,0,0.359904,"clip,siglip2",0.5997,2,False,Low,tired,Negative,0.0,0.238482,,True,True,True,track2_0231,0.838182,bored->tired,hold,insufficient_v21_evidence,0.923668,hold
"clip,dinov2",Low,content,0,Positive,False,20,0.503716,"clip,dinov2",0.839242,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0540,0.839242,content->calm,hold,insufficient_v21_evidence,0.919539,hold
"clip,dinov2,public_clean,public_inclusive",High,annoyed,0,Negative,False,0,0.316594,"clip,dinov2",0.616727,2,False,Low,bored,Negative,0.0,0.218082,,False,False,True,track2_0418,0.834809,annoyed->bored,hold,insufficient_v21_evidence,0.915402,hold
"clip,dinov2",Low,sad,0,Negative,False,0,0.515983,"clip,dinov2",0.831671,2,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0435,0.831671,sad->calm,hold,insufficient_v21_evidence,0.91295,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.452791,siglip2,0.472219,1,False,Low,content,Positive,0.0,0.452791,,True,True,True,track2_0392,0.92501,calm->content,hold,insufficient_v21_evidence,0.912929,hold
"clip,dinov2",High,annoyed,0,Negative,False,0,0.43263,"clip,dinov2",0.836433,2,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0801,0.836433,annoyed->calm,hold,insufficient_v21_evidence,0.911043,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.454377,siglip2,0.465533,1,False,Low,calm,Positive,0.0,0.449673,,True,True,True,track2_0961,0.915206,content->calm,hold,insufficient_v21_evidence,0.903033,hold
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.275147,"clip,siglip2",0.569355,2,False,Low,sad,Negative,0.0,0.253134,,True,True,True,track2_0694,0.822489,tired->sad,hold,insufficient_v21_evidence,0.90222,hold
"public_clean,public_inclusive,siglip2",Low,glad,0,Positive,False,4,0.456577,siglip2,0.448188,1,False,Low,content,Positive,0.0,0.456577,,True,True,True,track2_0957,0.904765,glad->content,hold,insufficient_v21_evidence,0.893252,hold
"public_inclusive,siglip2",Low,content,0,Positive,False,20,0.47109,siglip2,0.480662,1,False,Low,calm,Positive,0.0,0.42361,,True,True,True,track2_0298,0.904273,content->calm,hold,insufficient_v21_evidence,0.891613,hold
"public_inclusive,siglip2",Low,content,0,Positive,False,20,0.462419,siglip2,0.468322,1,False,Low,calm,Positive,0.0,0.434184,,True,True,True,track2_0377,0.902505,content->calm,hold,insufficient_v21_evidence,0.889891,hold
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.301288,"clip,dinov2",0.562599,2,False,High,frustrated,Negative,0.0,0.233965,,False,False,False,track2_0713,0.796564,calm->frustrated,hold,insufficient_v21_evidence,0.877045,hold
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.27793,"clip,siglip2",0.561191,2,False,High,annoyed,Negative,0.0,0.236505,,False,False,False,track2_0379,0.797696,content->annoyed,hold,insufficient_v21_evidence,0.876486,hold
"clip,dinov2",Low,sad,0,Negative,False,0,0.461171,"clip,dinov2",0.796623,2,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0325,0.796623,sad->calm,hold,insufficient_v21_evidence,0.873517,hold
